Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12292,OR,Electric Vehicle (EV) Charging Station Installation Rebate - Central Lincoln,"Central Lincoln offers residential and commercial customers a rebate of
\$250 to purchase a Level 2 EV charging station. Eligible EV charging
stations must be purchased on or after July 1, 2018. Applicants are
limited to one rebate per location. For more information, including the
application, please visit the [Central
Lincoln](https://clpud.org/energy-efficiency/electric-cars/level-2-station-rebate/)
website.
",,,false,40,Utility/Private Incentives,"",2019-10-16 15:22:25 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|FLEET|IND,""
12294,OR,Electric Vehicle (EV) Registration Incentive - Emerald People’s Utility District (EPUD),"EPUD customers are eligible for a \$100 incentive to register their new
or used EV with EPUD. For more information, including eligibility
requirements and application, visit the
[EPUD](https://www.epud.org/register-your-ev/) website.
",,,false,35,Utility/Private Incentives,"",2019-10-16 15:25:36 UTC,,,,"",ELEC|PHEV,OTHER,"",IND,""
12295,OR,Electric Vehicle (EV) Charging Station Rebates - Eugene Water & Electric Board (EWEB),"EWEB offers rebates to residential and commercial customers for the
installation of EV charging stations. Residential customers may receive
a rebate of up to \$500 for a Level 2 EV charging station.

Commercial customers may receive rebates of up to \$1,500 for public
Level 2 EV charging stations and up to \$15,000 for public direct
current fast charging (DCFC) stations. Eligible commercial customers
include businesses, workplaces, fleets, and multifamily dwellings.
Multifamily dwellings at affordable housing sites are eligible for a
rebate of up to \$2,000 per Level 2 EV charging station.

For more information, including eligibility requirements and application
materials, see the EWEB [EV Incentives for
Businesses](https://www.eweb.org/environment-and-climate/electric-mobility/ev-incentives-business)
and [Residential EV
Incentives](https://www.eweb.org/environment-and-climate/electric-mobility/ev-incentives#residentialchargerrebate)
websites.
",,,false,32,Utility/Private Incentives,"",2021-10-08 17:07:30 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|MUD|IND,""
12304,DE,Smart Grid Infrastructure Development,"All grid-integrated, plug-in electric vehicles in use by eligible
customers must meet applicable safety and performance standards put
forth by the National Electric Code, Institute of Electric and
Electronic Engineers, UL, and the Society of Automotive Engineers to
ensure that net metering customers comply with the electric supplier's
interconnection tariffs and operating guidelines.

(Reference [Delaware Code Title 26, Chapter 10, Section 1014e](https://delcode.delaware.gov/))",2019-05-29 00:00:00 UTC,,false,59,Laws and Regulations,"",2019-10-28 18:14:27 UTC,,,,Renewable Fuels Mandates and Standards,ELEC|PHEV,"",OTHER,STATION|PURCH|MAN|FLEET|IND,https://delcode.delaware.gov/sessionlaws/ga150/chp024.shtml|https://delcode.delaware.gov/|https://delcode.delaware.gov/sessionlaws/ga150/chp024.shtml
12305,CA,All-Electric Vehicle (EV) Rebate - MCE,"MCE offers a \$3,500 rebate for the purchase or lease of a new EV for
income-qualifying customers. To be eligible for the rebate, an applicant
must live in MCE's service area, be an MCE customer, and meet at least
one of the qualifying income requirements. For more information,
including eligibility requirements and how to apply, see the MCE [MCE EV
Rebates](https://www.mcecleanenergy.org/ev-drivers/) website.
",,,false,106,Utility/Private Incentives,"",2019-11-08 15:25:39 UTC,,,,"",ELEC,RBATE,"",IND,""
12312,CA,Used Electric Vehicle (EV) Rebate Program - LADWP,"The Los Angeles Department of Water and Power (LADWP) offers rebates up
to \$1,500 to residential electric customers for the purchase of
eligible pre-owned EVs. Customers participating in the LADWP Lifeline or
EZ-SAVE Low-Income Customer Assistance programs are eligible for an
additional \$1,000 rebate. Additional terms and conditions apply. For
more information, including program guidelines and application
materials, see the [LADWP Charge Up
L.A.!](https://www.ladwp.com/ladwp/faces/ladwp/residential/r-gogreen/r-gg-driveelectric?_adf.ctrl-state=1d4357epvd_4&_afrLoop=472125629767806)
website.
",,,false,138,Utility/Private Incentives,"",2019-11-11 21:14:18 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12313,CA,Electric Vehicle (EV) Charging Rate Reduction - Bear Valley Electric Service (BVES),"BVES offers three EV time-of-use (TOU) rates to customers enrolled in
the Transportation Electrification Pilot Program. The discounted TOU
rate is for the super off-peak hours. For more information, including
how to apply and eligibility, see the BVES [EV Charging
Pilot](https://www.bvesinc.com/efficiency-environment/electric-vehicle-charging-pilot)
website.
",,,false,151,Utility/Private Incentives,"",2019-11-11 21:21:54 UTC,,,,"",ELEC|PHEV,TOU,"",STATION|IND,""
12322,CA,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Grant - Bay Area,"The Bay Area Air Quality Management District's (BAAQMD) Clean Cars for
All program offers grants up to \$9,500 to income-eligible residents to
replace a vehicle eligible for retirement with an EV, hybrid electric
vehicle (HEV), plug-in hybrid electric vehicle (PHEV), or FCEV. Eligible
vehicles for replacement should be model year 2005 or older. Recipients
may buy or lease a new or used EV, HEV, PHEV, or FCEV. Grants vary
depending on the household income and vehicle technology. Vehicles that
are replaced must be turned in at an authorized dismantler.

Individuals that purchase a PHEV or EV are eligible to receive up to
\$2,000 for the purchase and installation of Level 2 electric vehicle
supply equipment.

For more information, including additional eligibility requirements and
how to apply, see the BAAQMD [Clean Cars for
All](http://www.baaqmd.gov/funding-and-incentives/residents/clean-cars-for-all)
website.
",,,false,73,State Incentives,"",2020-11-13 14:22:29 UTC,,,,"",ELEC|HY|PHEV,GNT,"",STATION|IND,""
12323,MN,Electric Vehicle (EV) Toll Credit Pilot Program  ,"The Minnesota Department of Transportation is piloting a three-year
program to give a one-time MnPass account credit to eligible EV drivers
for use in MnPass toll lanes. Drivers who purchase or lease a new or
used plug-in hybrid electric vehicle receive a \$125 credit or a \$250
credit for an all-electric vehicle. Eligible vehicles must be purchased
or leased between November 1, 2019, and October 31, 2022. For more
information, visit the
[MnPass](https://www.dot.state.mn.us/mnpass/mnpassnews.html) website.
",,,false,9,State Incentives,"",2019-12-03 16:34:46 UTC,,,,"",ELEC|PHEV,OTHER,"",IND,""
12326,WI,Electric Vehicle (EV) Charging Station Leasing Program – Madison Gas and Electric (MGE),"MGE residential customers can pay \$20 per month for the installation
and maintenance of a Level 2 EV charging station. Participants must sign
a five-year service agreement. For more information, see MGE's
[Charge\@Home](https://www.mge.com/our-environment/electric-vehicles/charge@home-program)
website.
",,,false,103,Utility/Private Incentives,"",2019-12-11 15:53:55 UTC,,,,"",ELEC|PHEV,LOANS|OTHER,"",IND,""
12347,OK,Electric Vehicle (EV) Charging Station Rebate – Public Service Company of Oklahoma (PSO),"PSO offers a rebate of up to \$250 to residential customers for an
[ENERGY STAR](https://www.energystar.gov/products) certified Level 2 EV
charging station. Eligible charging stations must be new and purchased
in Oklahoma. For more information, including the application, see the
PSO [EV Charger](https://www.psoklahoma.com/clean-energy/electric-cars/)
website.
",,,false,60,Utility/Private Incentives,"",2019-12-16 22:47:57 UTC,,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,""
12348,TN,Electric Vehicle (EV) Charging Station Rebate – Knoxville Utility Board (KUB),"KUB offers residential customers rebate up to \$400 for the purchase and
installation of a Level 2 EV charging station. For more information,
including the application, please visit the KUB [Electric
Vehicle](https://www.kub.org/about/kub-environmental-stewardship/ev-charger-rebate-program)
website.
",,,false,20,Utility/Private Incentives,"",2019-12-16 22:50:51 UTC,,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,""
12349,AZ,Electric Vehicle (EV) Definition and Implementation Plan,"The Arizona Corporation Commission (Commission) defines EVs as
transportation vehicles that use electricity for propulsion. The
Commission issued an EV policy statement that provides guidelines on
EVs, charging infrastructure, and transportation electrification to
utilities the Commission regulates. The policy addresses the state of
EVs in Arizona, EV benefits, and barriers to adoption. This policy
purposefully does not define the Commission's role with respect to EV
charging infrastructure operated by non-utilities at this time, but the
Commission will explore it in the future. For more information, see the
Commission's [EV policy
statement](https://docket.images.azcc.gov/0000195197.pdf) and the
[Corporation Commission](https://www.azcc.gov/) website.

(Reference [Docket RU-00000A-18-0284 decision number 77044](https://edocket.azcc.gov/))",2019-01-16 00:00:00 UTC,,false,65,Laws and Regulations,"",2019-12-19 16:16:14 UTC,,,,"",ELEC|PHEV,"",CCEINIT,STATION|MAN|GOV|IND,https://edocket.azcc.gov/
12350,AZ,Electric Vehicle (EV) Charging Station Rebate - Tucson Electric Power (TEP),"TEP offers residential customers a rebate of up to \$500 for the
purchase of a Level 2 or direct current fast charging (DCFC) station.
Rebate amounts vary by EV charging station amperage. For more
information, including how to apply, see the TEP [EV Charger
Rebates](https://www.tep.com/electric-vehicles/#/find/nearest?fuel=ELEC&location=tucson,%20az&ev_levels=all)
website.
",,,false,55,Utility/Private Incentives,"",2019-12-19 16:24:21 UTC,,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,""
12351,AZ,Electric Vehicle (EV) Charging Rates - Tuscon Electric Power (TEP),"TEP offers three time-of-use (TOU) rates for residential customers with
EVs. For more information, see the TEP [Rates for EV
Owners](https://www.tep.com/rates-for-ev-owners/) website.
",,,false,60,Utility/Private Incentives,"",2019-12-19 16:46:58 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12355,TX,Electric Vehicle (EV) Charging Station Rebate – United Cooperative Services (UCS),"UCS offers residential customers a rebate of 50% of the cost to install
a Level 2 EV charging station, up to \$500. For more information,
including eligibility and how to apply, see the UCS [Energy Rebate
Programs](https://www.united-cs.com/rebate-programs) website.
",,,false,85,Utility/Private Incentives,"",2019-12-19 17:17:29 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12356,VT,Plug-in Electric Vehicle and Off-Road Equipment Rebates - VPPSA,"Vermont Public Power Supply Authority (VPPSA) member customers are
eligible for rebates of up to \$1,000 on the purchase of a new
all-electric vehicle (EV), and up to \$500 on the purchase of a new
plug-in hybrid electric vehicle (PHEV). VPPSA also offers rebates of
\$500 for the purchase of a pre-owned EV and \$250 for the purchase of a
pre-owned PHEV. Low-income customers may receive an additional \$400
rebate for a new EV or PHEV.

Additional rebates are available for the purchase of an electric
forklift, residential or commercial lawnmower, and other yard care
equipment.

For more information visit the VPPSA [Electric Vehicle
Rebate](https://vppsa.com/resources/rebate-forms/) website.
",,,false,36,Utility/Private Incentives,"",2020-07-11 12:27:59 UTC,,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,""
12357,VT,Electric Vehicle (EV) Rebate - Stowe Electric,"Stowe Electric offers customers rebates for the purchase or lease of
EVs. New plug-in hybrid electric vehicles (PHEVs) are eligible for a
\$750 rebate, new all-electric vehicles are eligible for a rebate up to
\$1,000, and income-qualifying customers are eligible for an additional
\$250 rebate for either vehicle. Stowe Electric also offers a \$300
rebate for the purchase of pre-owned EVs and PHEVs. For more
information, including how to apply, see the Stowe Electric [Rebate
Programs](https://www.stoweelectric.com/programs/rebate-programs)
website.
",,,false,27,Utility/Private Incentives,"",2019-12-20 16:37:47 UTC,,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,""
12369,NJ,Electric Vehicle (EV) and EV Charging Station Deployment Goals,"The State of New Jersey will work to increase the number of EVs and
related infrastructure to meet the following state goals:

-   10% of new buses purchased by the New Jersey Transit Corporation
    must be zero emission vehicles (ZEV) by December 31, 2024. Then 50%
    of new buses must be ZEV by December 31, 2026, and 100% must be ZEV
    by December 31, 2032.
-   By December 31, 2025, there must be 400 direct current fast charging
    (DCFC) stations and 1,000 Level 2 EV charging stations installed and
    available for public use at minimally 200 locations. 75 locations
    must include at least two DCFC stations installed along travel
    corridors, while 100 locations must include at least two DCFC
    stations in community locations. Additionally, 15% of all
    multi-family residential properties must include EV charging station
    infrastructure and 20% of all franchised overnight lodging must have
    EV charging stations available for guests.
-   By December 31, 2035, there will be 2 million registered light-duty
    EVs in the state, and 100% of state-owned, non-emergency light-duty
    vehicles must be EVs.
-   By December 31, 2040, 85% of all new light-duty vehicles sold in the
    state will be EVs.

The New Jersey Board of Public Utilities (NJBPU) must establish goals
for transportation electrification and infrastructure development for
medium- and heavy-duty on-road diesel vehicles and charging
infrastructure by December 31, 2020. For more information, see the NJBPU
[EV Incentive Programs](https://www.njcleanenergy.com/ev) website.

The New Jersey Department of Environmental Protection (NJDEP) develops
and implements a [public education
program](https://dep.nj.gov/drivegreen/destination-electric/) regarding
the availability and benefits of EVs, state EV goals, and the
availability of EV and EV charging station incentives.

NJDEP and NJBPU must prepare and submit a report to the governor and
legislature every five years on the state of the EV market in New
Jersey, progress towards achieving the above goals, barriers to the
achievement of the goals, and recommendations for legislative or
regulatory action to address barriers.

(Reference [New Jersey Statutes 48:25-3](https://www.njleg.state.nj.us/))",2020-01-17 00:00:00 UTC,,false,4,Laws and Regulations,"",2020-01-22 21:59:32 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION|FLEET|GOV|IND,https://www.njleg.state.nj.us/|https://www.njleg.state.nj.us/
