"answerCount","creationTime","id","originalTitle","qid","title","url"
"212","2015-01-05T22:18:28.362Z","UXVlc3Rpb25AMDozMDMzOTY5","{""sections"": [{""spans"": [{""text"": ""What does the UK have that does not exist in the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","3033969","What does the UK have that does not exist in the US?","https://www.quora.com/What-does-the-UK-have-that-does-not-exist-in-the-US"
"291","2018-05-20T22:33:32.467Z","UXVlc3Rpb25AMDoyODMxMTUyMQ==","{""sections"": [{""spans"": [{""text"": ""Who is winning the 2018-2019 US-China trade war?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","28311521","Who is winning the 2018-2019 US-China trade war?","https://www.quora.com/Who-is-winning-the-2018-2019-US-China-trade-war"
"1","2022-12-10T18:38:36.736Z","UXVlc3Rpb25AMDoxNDI2MTQxNjE=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the issue of limited cobalt supply for long-range electric vehicles (EVs)? Do you think it will have any effect on EV production or adoption rates?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","142614161","What is your opinion on the issue of limited cobalt supply for long-range electric vehicles (EVs)? Do you think it will have any effect on EV production or adoption rates?","https://www.quora.com/What-is-your-opinion-on-the-issue-of-limited-cobalt-supply-for-long-range-electric-vehicles-EVs-Do-you-think-it-will-have-any-effect-on-EV-production-or-adoption-rates"
"4","2022-11-10T02:40:27.579Z","UXVlc3Rpb25AMDoxMzc4MDUwMjI=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on Toyota's current stance on electric vehicles (EVs) and hybrids? Do you think they are against the technology due to their heavy reliance on gas-guzzling trucks and SUVs, which make up most of their profits these days?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","137805022","What is your opinion on Toyota's current stance on electric vehicles (EVs) and hybrids? Do you think they are against the technology due to their heavy reliance on gas-guzzling trucks and SUVs, which make up most of their profits these days?","https://www.quora.com/What-is-your-opinion-on-Toyotas-current-stance-on-electric-vehicles-EVs-and-hybrids-Do-you-think-they-are-against-the-technology-due-to-their-heavy-reliance-on-gas-guzzling-trucks-and-SUVs-which-make-up-most-of"
"2","2023-05-25T13:27:47.187Z","UXVlc3Rpb25AMDoxNjEwNzY2NDg=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on conservative Texas Rep. Chip Roy's list of demands, which includes repealing electric vehicle tax credits and overturning Biden's executive action to forgive student loan debt?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","161076648","What is your opinion on conservative Texas Rep. Chip Roy's list of demands, which includes repealing electric vehicle tax credits and overturning Biden's executive action to forgive student loan debt?","https://www.quora.com/What-is-your-opinion-on-conservative-Texas-Rep-Chip-Roys-list-of-demands-which-includes-repealing-electric-vehicle-tax-credits-and-overturning-Bidens-executive-action-to-forgive-student-loan-debt"
"0","2023-06-14T21:26:04.641Z","UXVlc3Rpb25AMDoxNjI1NDMyOTA=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the rise of demand for electric vehicles in Australia?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162543290","What is your opinion on the rise of demand for electric vehicles in Australia?","https://www.quora.com/unanswered/What-is-your-opinion-on-the-rise-of-demand-for-electric-vehicles-in-Australia"
"0","2023-02-09T12:30:22.042Z","UXVlc3Rpb25AMDoxNTI1NzE2NTU=","{""sections"": [{""spans"": [{""text"": ""Do you have any opinion on electric vehicles (EVs), plug-in hybrids, and hydrogen fuel cells?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","152571655","Do you have any opinion on electric vehicles (EVs), plug-in hybrids, and hydrogen fuel cells?","https://www.quora.com/unanswered/Do-you-have-any-opinion-on-electric-vehicles-EVs-plug-in-hybrids-and-hydrogen-fuel-cells"
"0","2023-06-20T08:46:06.263Z","UXVlc3Rpb25AMDoxNjI5Mzg3MTg=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on automakers shifting towards Tesla's standard for charging electric vehicles in North America?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162938718","What is your opinion on automakers shifting towards Tesla's standard for charging electric vehicles in North America?","https://www.quora.com/unanswered/What-is-your-opinion-on-automakers-shifting-towards-Teslas-standard-for-charging-electric-vehicles-in-North-America"
"1","2023-05-12T21:01:50.344Z","UXVlc3Rpb25AMDoxNjAyNTE2NjQ=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the trend of people switching to buying electric vehicles (EVs) instead of regular cars? Are more and more people doing this, and why or why not?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","160251664","What is your opinion on the trend of people switching to buying electric vehicles (EVs) instead of regular cars? Are more and more people doing this, and why or why not?","https://www.quora.com/What-is-your-opinion-on-the-trend-of-people-switching-to-buying-electric-vehicles-EVs-instead-of-regular-cars-Are-more-and-more-people-doing-this-and-why-or-why-not"
"2","2023-03-27T17:18:06.237Z","UXVlc3Rpb25AMDoxNTcxNjM0ODM=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on Tesla's dominance in the electric vehicle (EV) market? Do you think they will remain the leaders for years to come, or are there other companies who could overtake them in the future?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","157163483","What is your opinion on Tesla's dominance in the electric vehicle (EV) market? Do you think they will remain the leaders for years to come, or are there other companies who could overtake them in the future?","https://www.quora.com/What-is-your-opinion-on-Teslas-dominance-in-the-electric-vehicle-EV-market-Do-you-think-they-will-remain-the-leaders-for-years-to-come-or-are-there-other-companies-who-could-overtake-them-in-the-future"
"1","2021-08-25T04:34:22.952Z","UXVlc3Rpb25AMDo5ODg0MzgzNg==","{""sections"": [{""spans"": [{""text"": ""I\u2019d like to hear opinions about the movement towards all electric vehicles. The U.S. government has put very aggressive timetables and targets on this initiative, and car manufacturers seem to be all in on it now because of Tesla. What do you think?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","98843836","I’d like to hear opinions about the movement towards all electric vehicles. The U.S. government has put very aggressive timetables and targets on this initiative, and car manufacturers seem to be all in on it now because of Tesla. What do you think?","https://autoworld.quora.com/I-d-like-to-hear-opinions-about-the-movement-towards-all-electric-vehicles-The-U-S-government-has-put-very-aggressive"
"0","2021-01-14T07:14:07.530Z","UXVlc3Rpb25AMDo4NDgyMjU1MQ==","{""sections"": [{""spans"": [{""text"": ""What is your opinion about Kirana Charzer in Bengaluru, where roadside shops offer charging services for electric vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","84822551","What is your opinion about Kirana Charzer in Bengaluru, where roadside shops offer charging services for electric vehicles?","https://carcare.quora.com/What-is-your-opinion-about-Kirana-Charzer-in-Bengaluru-where-roadside-shops-offer-charging-services-for-electric-vehicl"
"121","2016-04-15T20:22:40.395Z","UXVlc3Rpb25AMDo3NzgzNjEx","{""sections"": [{""spans"": [{""text"": ""Could all the armed civilians of the US actually take on and defeat the US military and police in the event a dictator takes control?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","7783611","Could all the armed civilians of the US actually take on and defeat the US military and police in the event a dictator takes control?","https://www.quora.com/Could-all-the-armed-civilians-of-the-US-actually-take-on-and-defeat-the-US-military-and-police-in-the-event-a-dictator-takes-control"
"348","2012-12-22T23:12:38.506Z","UXVlc3Rpb25AMDo4OTYyNDU=","{""sections"": [{""spans"": [{""text"": ""Is there any logical reason why ownership of assault weapons (rifles with features that look like assault weapons) is protected by law in the US? Is there a reduced quality of life to not be allowed by law to own such weapons?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","896245","Is there any logical reason why ownership of assault weapons (rifles with features that look like assault weapons) is protected by law in the US? Is there a reduced quality of life to not be allowed by law to own such weapons?","https://www.quora.com/Is-there-any-logical-reason-why-ownership-of-assault-weapons-rifles-with-features-that-look-like-assault-weapons-is-protected-by-law-in-the-US-Is-there-a-reduced-quality-of-life-to-not-be-allowed-by-law-to-own-such-weapons"
"79","2015-08-24T16:21:25.262Z","UXVlc3Rpb25AMDo1MDUwNDQx","{""sections"": [{""spans"": [{""text"": ""How will Trump\u2019s presidency affect international students in the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","5050441","How will Trump’s presidency affect international students in the US?","https://www.quora.com/How-will-Trump%E2%80%99s-presidency-affect-international-students-in-the-US"
"41","2010-05-27T01:34:46.736Z","UXVlc3Rpb25AMDoyNzI1Mg==","{""sections"": [{""spans"": [{""text"": ""Is the Internet making us stupid and shallow thinkers?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","27252","Is the Internet making us stupid and shallow thinkers?","https://www.quora.com/Is-the-Internet-making-us-stupid-and-shallow-thinkers"
"551","2017-08-21T22:33:27.822Z","UXVlc3Rpb25AMDoxODIxMzAwMw==","{""sections"": [{""spans"": [{""text"": ""Why is jaywalking allowed in the UK?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","18213003","Why is jaywalking allowed in the UK?","https://www.quora.com/Why-is-jaywalking-allowed-in-the-UK"
"174","2021-10-19T02:40:53.728Z","UXVlc3Rpb25AMDoxMDI1Nzc3NTQ=","{""sections"": [{""spans"": [{""text"": ""What are the biggest money secrets that rich people keep from us?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","102577754","What are the biggest money secrets that rich people keep from us?","https://www.quora.com/What-are-the-biggest-money-secrets-that-rich-people-keep-from-us"
"162","2016-12-29T07:05:41.575Z","UXVlc3Rpb25AMDoxMTkzNTU2Ng==","{""sections"": [{""spans"": [{""text"": ""What's the most unhealthy thing that society encourages us to do?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","11935566","What's the most unhealthy thing that society encourages us to do?","https://www.quora.com/Whats-the-most-unhealthy-thing-that-society-encourages-us-to-do"
"86","2011-01-07T18:44:52.221Z","UXVlc3Rpb25AMDoxNDczNTA=","{""sections"": [{""spans"": [{""text"": ""What major misconceptions do US liberals have about US conservatives?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","147350","What major misconceptions do US liberals have about US conservatives?","https://www.quora.com/What-major-misconceptions-do-US-liberals-have-about-US-conservatives"
"164","2011-01-21T05:31:56.375Z","UXVlc3Rpb25AMDoxNzczMTY=","{""sections"": [{""spans"": [{""text"": ""Why does the US government spend so much on military?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","177316","Why does the US government spend so much on military?","https://www.quora.com/Why-does-the-US-government-spend-so-much-on-military"
"734","2018-02-12T23:16:29.597Z","UXVlc3Rpb25AMDoyNDA4NTEzMA==","{""sections"": [{""spans"": [{""text"": ""I support banning guns in the US. Can pro-gun people provide some reasons why gun control is bad?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","24085130","I support banning guns in the US. Can pro-gun people provide some reasons why gun control is bad?","https://www.quora.com/I-support-banning-guns-in-the-US-Can-pro-gun-people-provide-some-reasons-why-gun-control-is-bad"
"0","2023-06-15T17:48:59.359Z","UXVlc3Rpb25AMDoxNjI2MTI0ODk=","{""sections"": [{""spans"": [{""text"": ""In your opinion, what is the most important thing for automakers to consider when designing and marketing electric vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162612489","In your opinion, what is the most important thing for automakers to consider when designing and marketing electric vehicles?","https://www.quora.com/unanswered/In-your-opinion-what-is-the-most-important-thing-for-automakers-to-consider-when-designing-and-marketing-electric-vehicles"
"0","2023-06-02T10:14:10.065Z","UXVlc3Rpb25AMDoxNjE2Mzc3MDM=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on Fiat's call for the UK government to boost incentives for electric vehicle purchases?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","161637703","What is your opinion on Fiat's call for the UK government to boost incentives for electric vehicle purchases?","https://www.quora.com/unanswered/What-is-your-opinion-on-Fiats-call-for-the-UK-government-to-boost-incentives-for-electric-vehicle-purchases"
"0","2023-06-15T19:45:01.486Z","UXVlc3Rpb25AMDoxNjI2MTkzODE=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on electric vehicle charging companies embracing Tesla's charging technology as the main U.S. standard?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162619381","What is your opinion on electric vehicle charging companies embracing Tesla's charging technology as the main U.S. standard?","https://www.quora.com/unanswered/What-is-your-opinion-on-electric-vehicle-charging-companies-embracing-Teslas-charging-technology-as-the-main-U-S-standard"
